"id","tags"
"186358","form simple solution maxwell-equations using differential-equation"
"186359","2-3 prove angles represented rotation euler"
"186360","angular-momentum angle final"
"186361","electron photons accelerating emits"
"186366","answer-question"
"186371","acceleration angular-velocity negative"
"186378","electric-field maxwell-equations speed-light constants magnetic-field"
"186388","spherical coordinates angles"
"186391","nuclear coulomb"
"186393","speed-light particle wave-function"
"186394","1-2"
"186395","simultaneity"
"186396","acceleration particles uncharged"
"186401","wouldn emission field-theory"
"186403","decibels 1-2 increased wifi provider connection internet"
"186405","doppler cosmological redshift"
"186406","enthalpy kinetic-energy expansion ideal-gas internal-energy"
"186413","electric-field charge-density magnitude nucleus hydrogen-atom"
"186414","spacetime kinetic-energy curvature"
"186418","speed-light"
"186420","records vinyl"
"186429","quote weinberg physics symmetry"
"186431","definition anyon systems rigorous superselection type"
"186434","standard-model frequency"
"186436","reference-frame"
"186439","action impossible minimizing lagrangian"
"186440","speed-light stars galaxy redshifted"
"186445","11 1-2 begin-equation polchinski 7"
"186449","polarization speed-light notation"
"186453","word"
"186455","conserved photon special-relativity"
"186465","lhc data supersymmetry hints"
"186469","kinetic-energy probability"
"186470","molecules"
"186476","normalize wavefunction"
"186477","randomness true"
"186479","information counts"
"186480","absorb heat materials"
"186482","gerlach stern"
"186489","fluctuation normal-force"
"186490","lengths electric-field rods gravitational-force currents"
"186493","infinite space-time solution"
"186497","boundary-conditions fundamental form term york hawking gibbons"
"186500","universe role antimatter"
"186502","string-theory field-theory"
"186503","distribution entropy linearize canonical"
"186504","global worldsheet"
"186506","superconductors"
"186507","property mirror"
"186509","ve-read scale"
"186515","modern sail reach beam fastest sailboats"
"186517","frac-1 definition calorie"
"186518","amplitude 2-pi gamma-mu 0-amp 2-+ scattering"
"186520","magnetic-field"
"186521","field-lines magnetic-field"
"186524","book"
"186526","photons center-mass"
"186531","frac-1 spin 1-2 particles minimum five kinetic-energy noniteracting"
"186534","particles following statistics boltzon mb"
"186539","hawking expanding thesis universes ph properties"
"186541","particle center-mass"
"186544","factor quality lc circuit parallel"
"186549","gravity centre"
"186552","semiconductor neutral electrically"
"186553","body charge-density conducting acquire uniform volume throughout"
"186561","space-time minutes curvature please-explain"
"186564","begin-equation lhs constant-velocity cosmological"
"186567","mercury python precession simulation"
"186569","flare solar-system straight-line power"
"186574","jansky reason si unit"
"186575","quantum-mechanics solar-system example closed"
"186581","space-time"
"186584","mie scattering speed-light"
"186587","chemical paradox kinetic-energy"
"186590","distance frequency based"
"186596","hove singularity van physical-meaning"
"186600","exotic particles lhc events"
"186606","ope solar-system gamma-mu alpha-beta"
"186607","current saturation"
"186608","simple ellipsoid"
"186611","universe zero kinetic-energy information"
"186614","electric-field resistance magnetic-field"
"186620","units angular-momentum"
"186624","units weight"
"186629","slipping"
"186638","water seep"
"186642","color determines surface"
"186647","bifurcate ads schwarzschild solution killing event-horizon"
"186655","container temperature ideal-gas increase moving angular-velocity"
"186656","charge-density planck significance"
"186658","expanding powers xi equations-motion oscillating"
"186669","electromagnetic-field angular-momentum stored poynting magnetic-field"
"186673","acceleration body gravitational-force force-applied"
"186675","wave-function functions"
"186677","electricity concepts basic"
"186682","curvature"
"186690","wave-function particle measurement"
"186691","interference-pattern bragg diffraction thin film"
"186692","chunks speed-light photoelectric effect coming"
"186693","life quantum-mechanics please-explain observed daily behavior"
"186701","quantum-mechanics information computer field-theory till"
"186703","wire image due current carrying moving thin"
"186708","body object vertical wall gravitational-force required torque free-energy"
"186717","chaotic bijective mapping field-theory"
"186718","paramagnets diamagnets"
"186720","glass"
"186723","glass translucent viewed panel"
"186726","oppositely trajectories approximate particles movement charged"
"186729","rope elongation"
"186730","answer-question basic"
"186731","kinetic-energy bound"
"186733","blow latex little balloon 1-2 air frac-1 breaths blows easier"
"186735","alpha-beta decay process positive negative decide"
"186736","tension free-energy spring horizontal massless bodies"
"186742","duplex signal wire atomic level"
"186743","photons cosmic microwave background"
"186744","magnetic-field dipole moment-inertia"
"186745","1-2 corresponding name interval delta quantity linear"
"186746","derive relation uncertainty-principle"
"186748","vertical topmost zero circle angular-velocity loop"
"186751","ball smooth sqrt-2 sphere contact radius rg lose moving angular-velocity"
"186756","derivatives quantum-mechanics answer-question minimum frac-partial classical-mechanics theoretical exercise"
"186758","begin-equation dark-matter"
"186761","lie fermi kinetic-energy band gap"
"186762","gravitational-force gravitational-field"
"186769","graph white black-hole look"
"186771","enclose black-hole event-horizon kerr"
"186773","spinors generators supersymmetry"
"186778","shadow length"
"186783","capacitance increased"
"186790","status plasma gluon quark"
"186795","molar van form liquid der ideal-gas waal volume analytic phase-space"
"186798","physics"
"186802","eye aberration"
"186803","wheel pressure atmospheric"
"186804","coefficient hall"
"186811","lorentz-transformation gravitational-force expression"
"186819","representation kinetic-energy"
"186821","fusion fission center-mass"
"186835","values scale db"
"186837","discrete atomic experimental evidence"
"186842","combinations 1s orbitals"
"186843","operator proofs"
"186846","experiments false"
"186847","transition amplitude probability"
"186848","probabilities hydrogen-atom 1-2 measure"
"186854","rope tension masses total-energy caused"
"186855","spin"
"186858","event-horizon black-hole object"
"186859","move torque calculate bar-psi"
"186860","heisenberg angular-momentum space-time uncertainty-principle position opposite-direction"
"186865","polynomial legendre"
"186869","person couch"
"186870","angular-momentum regularization cut renormalization schemes subtraction"
"186871","box acoustic simulator"
"186873","subharmonic oscillations"
"186874","spherical rainbow"
"186875","metal oven"
"186876","finding resistance"
"186884","flux magnetic-field begin-equation straight-line"
"186885","body speed-light"
"186892","stability force-acting nucleus forces"
"186896","hold flame match"
"186897","alpha-beta conversion decay nuclear center-mass values atomic"
"186899","kinetic-energy electron electrons energy-levels"
"186903","local probability conservation-energy"
"186907","spatial dimension fourth gravity"
"186909","carry earth rotation objects forces"
"186910","hot sunlight"
"186916","plate polarising splitter beam half front wave-function"
"186920","wireless affect kinetic-energy compass"
"186923","gravitational-force lorentz-transformation"
"186924","process irreversible"
"186926","begin-equation"
"186930","wall cube"
"186931","mathieu begin-equation 2q 2x solution cos-theta solve 2-+ 0-amp using floquet"
"186936","physics laws"
"186937","body center-mass potential-difference relativistically rest internal-energy kinetic-energy"
"186943","color exclusion uncertainty-principle"
"186945","simple begin-equation equations-motion constant-velocity harmonic-oscillator"
"186948","speed-light bang faster-light expansion"
"186952","anticommutation relation dirac-equation sign"
"186961","thrown ball starts friction rotating surface"
"186966","slit-experiment michelson morley"
"186969","spectral wave-function negative expectation-value"
